user_id,bot,rate,opinion_tweet,friend_names,stubborn
17059701,0,24,0.5684,"1367531,1917731,14839147,15513604,16543775,16589206,20713061",0
19359428,0,1,0.57784,"12,36823,428333,624413,783214,807095,972651,2367911,2735591,3083351,3108351,5510452,6044272,6904592,8475532,12266442,12302932,13110812,14353083,14619572,14842416,15281391,15526823,15666773,16017475,17732153,17788593,18754872,19796978,20562637,21103938,21952951,22642788,22844921",0
21124182,0,1,0.0431945,,1
15657164,0,3,0.58282,20956414,0
18183173,0,1,0.58781,"12660962,14988521,16130403,16594832,17732153",0
22501054,0,1,0.58441,"428333,8892822,12096202,12513472,14259138,14335880,15984676,16046960,16306235,16744590,16848539,16895896,17158189,17187384,17728424,17732153,18169589,18530063,18867397,18911295,18936235,18948541,19329393,19877186,19890638,20275381,20344826,20788732,20939777,21111883,21276631,21363690,22084427,22279882,22419345,23230594,23396262,23802471,2688911",0
9915832,0,6,0.5782,"428333,759251,783214,807095,819800,972651,1309321,1344951,1917731,2384071,3940871,3952791,5727622,6206612,8797612,9300262,9532402,13039372,13918842,13992132,14133447,14182568,14184942,14200178,14619572,14651308,14770131,15115280,15349556,15635604,15977633,17446621,17525171,17565514,17586386,17644460,17718497,17771425,18262639,18754872,19168039,19870967,20026114,20353156,21204951,22452361,22749632,9116612,10355872",0
17898729,0,4,0.57715,"742143,2836421,4207961,8953122,10228272,10929352,11640472,11866582,12579352,12612432,14511951,14529929,15224867,15996661,16012783,16016427,16955991,17008726,17665641,18494981,18948541,19489239,20375332,21472765,21611068,21728303,21982720,23701440",0
14285074,0,1,0.57808,"57853,63803,78663,636923,709313,790205,808627,2054101,3586271,5676102,5763262,6141832,6320592,7097602,7564962,7640782,8340382,8548612,11435642,13918842,14345062,14348594,14367669,14700316,14872837,14928942,14929834,15276283,15300995,15629200,15644999,15667291,15692193,15741036,15950086,16017475,16076032,16589206,16982828,17066022,17302537,17336372,17383707,18206161,18959943,18983429,19417492,19768193,19852483,20221325,20252085,22386062,23680913,23839835,777993",0
15887244,0,2,0.979120284319,,1
4090581,0,17,0.57033,"586,1236101,2729061,4099171,6754922,7794142,8973062,9840002,10660802,11866582,12377822,14096763,14166714,14344402,14884472,15003446,15466988,15635604,15970820,16076032,16906137,17756081,17934084,18655567,18771370,18791763,18839937,18967418,19877186,20141225,21212087,22084427,22369602,22522178,22741371,22803302",0
17398975,0,1,0.56124,"783214,1367531,10228272,11134252,14839147,15224867,15513604,16032925,16589206,17291393,18646108,20608910,20713061,20733972,20776147",0
16081242,0,1,0.57781,"428333,807095,972651,1106501,2836421,3108351,4207961,7313362,9300262,14237810,14251225,14412533,14511951,14962779,15224867,15441965,15675138,15923226,16012783,16017475,16145763,16184358,16244449,17004618,17291393,17565514,18124790,18766459,19362341,20608910,21228708,21252618,21862217,21982720,22677427",0
14110718,0,1,0.929752,,1
15712697,0,29,0.58181,"767,3839,717313,759251,783214,807095,816214,851211,2836421,4207961,5392522,5971922,6449282,7744592,9300262,10228272,10725672,11435642,11640472,11856032,12199652,13333352,13493302,13850422,14137737,14173315,14434063,14511951,14529929,14677919,14700316,15012486,15166145,15224867,15441965,15458694,15675138,15941955,16017475,16626947,16711026,16815644,16906137,17027594,17111550,17376893,17998609,18057046,18382184,18464266,19568591,21076522,21344507,21365525,21447363,21632072,22138134,22677427,23827692,24031859,10155692",0
22995504,0,4,0.56548,"755425,807095,1917731,5741722,6539592,11621822,12340562,12612432,12889162,14268812,14335880,14347972,14437914,14529929,14989516,15075999,15675138,15840102,15923226,16017475,16101182,16193222,16353245,16687344,17546958,17995040,18005085,18050303,18216752,18791763,18805644,19268706,19416225,19417492,19553409,20243128,20608910,21525164,21829541,22267198,23112236",0
15214489,0,1,0.57735,"807095,1652541,5741722,7215512,8953122,9300262,11856032,13493302,14345062,14677919,14717197,14962779,15458694,15723290,16012783,16017475,18451200,21862217,21879831",0
10288032,0,1,0.57858,"875511,1719961,16017475,16076032,16399949,22771961,945501",0
7460562,0,7,0.58279,"12,586,767,874,885,1081,1497,2426,5107,10221,10350,12773,15453,22253,36823,72403,74543,128163,428333,646033,658643,742143,782010,783214,795789,807095,817083,972651,979061,1183041,1188951,1487151,2195241,2390651,2665601,2706181,3034251,3108351,3443591,3471901,4265731,5392522,5668942,5676102,5731352,5763262,6131012,6193182,6742522,6845572,7097602,7213362,7305712,7340612,8548612,8622212,8819552,8953122,9117152,9468972,9571702,9677372,9700152,10051362,10111462,10798802,10950722,10982522,11062272,11621822,11744152,11954462,12133382,12169762,12193402,12266442,12454882,12753752,12886202,13081242,13334072,13368402,13393052,13585232,14074803,14092926,14097951,14148091,14149882,14178312,14215609,14231571,14256353,14256647,14268957,14345062,14364496,14367669,14377605,14409265,14437914,14532746,14576960,14579229,14625899,14738561,14817341,14821319,14970979,14975341,14982804,15077191,15077782,15119140,15132414,15181734,15380306,15382897,15390530,15525914,15644361,15663333,15668664,15675138,15691324,15813127,16002085,16254381,16265742,16302665,16504257,16555985,16678471,16935292,16955991,17357428,17565514,17740469,17790667,17966292,17974481,18165866,18167943,18206161,18228898,18283160,18519547,18582812,18602702,18655567,18775898,18948541,19057893,19166519,19206905,19474058,19516405,19546942,19556080,19568591,19735603,19872718,19884044,19897836,20079975,20632528,20772763,21576543,21822169,22773572,22931893,23169735,23356719,23451153,23492142,23717390,6944982,7095802,7493452",0
18812302,0,43,0.58081,"10140,383173,428333,807095,972651,1309321,1630761,2996801,6293582,6449282,8442372,13257572,13524182,14082150,14336049,14348594,14515799,14529929,14602259,14982804,15171006,15224867,15387839,15622669,15623670,15675013,16319761,16632301,16906137,17004618,17796440,18101713,18274760,18362575,18632395,19728966,20000460,20189287,21224356,21406740,21521262,22129280,22495477,22958269,807382",0
17791172,0,5,0.61686,"820585,4207961,14146966,14155907,14247236,15224867,16017475,16076032,16721452,16912124,17006157,17642747,18082945,21632072,21833728,22218705,23995748",0
20331491,0,1,0.57263,"759251,17735424,22988916",0
16481339,0,6,0.58083,"759251,807095,3108351,5392522,5741722,14348594,14437914,16955991,17006157,18451200,21148293,22063600",0
7992112,0,10,0.58879,"10336,10355,428333,683523,755504,759186,759251,783214,789158,807095,869701,877531,980611,1035491,1183041,1221471,1258111,2390651,2675311,2884771,3031851,4207961,5054721,5054871,5415992,5810752,6143162,6188152,6293442,6429252,6446772,6485082,6630962,6752232,6789882,6841332,7205002,7234682,7340812,7392352,7451322,7590752,7744592,7770012,7898902,7978232,8318422,8453452,8567882,8846002,8953122,8963462,9263952,9366912,9480572,9737232,10267402,10845722,11058522,11059232,11489072,11744152,11801852,11947432,11970082,12373262,12498442,12655812,12733352,12764202,13057702,13110812,13269692,13373192,13393052,14029562,14079852,14096739,14128602,14148180,14178312,14215609,14218186,14226388,14230456,14238795,14245748,14293032,14294115,14296157,14318382,14325249,14326244,14364229,14479845,14497828,14529929,14535407,14550649,14570187,14572196,14578845,14592448,14595574,14626809,14682595,14704715,14707553,14738561,14750617,14787331,14867769,14887915,14927933,15024655,15093826,15138373,15174710,15233366,15304100,15382610,15418317,15442150,15448793,15470403,15470878,15476963,15492983,15495117,15507004,15515656,15533394,15554922,15576928,15640653,15641893,15656069,15754851,15779743,15786085,15866929,15893354,15963025,15975560,15976705,16002085,16017475,16118854,16193036,16254381,16261638,16304739,16350623,16529946,16559543,16570335,16648790,16691306,16708818,16818337,16912124,16912241,17195490,17200756,17354089,17441193,17488457,17598187,17644108,17825939,17838616,17921386,17957856,18027611,18254255,18382184,18383195,18655567,18812301,18951505,19055125,19084896,19100603,19111507,19135256,19135516,19306805,19684793,19751388,19867477,20121694,20215212,20351695,20734655,20961983,21089214,21097079,21244683,21344507,22045508,22129280,23083361,23164189,23166120,23746411,23998156,5628,10548,10980,80973,774968,797792,816952,909101,959701,1661901,1754951,1769951,3339331,5847962,6375782",0
15949204,0,121,0.58445,"202003,428333,755504,807095,928481,980611,1183041,1309321,1621271,1662891,2020351,2100521,2729061,2883841,2988601,3497941,4099171,4207961,4282171,5611152,5971922,6141832,6470942,6480732,6539592,6591142,7019512,7076492,7794142,8548612,8914942,8953122,9166602,9532402,9722052,9802712,10862572,11350892,11856032,11866582,12096202,12245632,12685742,13393052,13493302,13524182,13838472,14068794,14090948,14110996,14134204,14160121,14185317,14348157,14348594,14434063,14461214,14479845,14515799,14529929,14543034,14594844,14675395,14676022,14677919,14687193,14705027,14717197,14777215,14834340,14855994,14892330,14923268,14940354,14982804,14992263,15097615,15151229,15164565,15224867,15313939,15327996,15387839,15441965,15467700,15473574,15490533,15507417,15635604,15641893,15691197,15741036,15796410,16006592,16012783,16017475,16031897,16099432,16146515,16190305,16194566,16265742,16297707,16312576,16317267,16392738,16409018,16686144,16825289,16848539,16869075,16895896,16912124,16986563,17004618,17006157,17017636,17035063,17068692,17158189,17212434,17242962,17336372,17357428,17375057,17376893,17431654,17446621,17453527,17468528,17493787,17525171,17540890,17565514,17732153,17737614,17784669,17812282,17825018,18086313,18101713,18104752,18125335,18131961,18174520,18183967,18228898,18243807,18262639,18511475,18571346,18770961,18895031,18978610,19024627,19050461,19315920,19568591,19615335,19768193,19877186,19910414,20011858,20012063,20014924,20196258,20344826,20455625,20632528,20725994,20772763,21268897,21696279,21785215,21879831,22080646,22084427,22384873,22522178,22642788,22665816,22792780,22898904,23031094,23314049,23405114,23484510,8888,1434781",0
16284687,0,27,0.60669,"586,428333,612473,742143,759251,807095,820585,851211,928481,950531,980611,1106501,1140451,1183041,1367531,1652541,1917731,2065391,2097571,2836421,2884771,3108351,3497941,3817401,3940871,4099171,4207961,4248211,5392522,5509762,5513002,5741722,6092972,6267962,7228682,7313362,7768402,7770742,7794142,7848802,7864222,7900962,8431652,8548612,8839632,9300262,9532402,9648652,10165452,11395432,11640472,11715042,11744152,11856032,11866582,12211422,12245632,12978042,13215382,13393052,13493302,13524182,13850422,14068794,14090948,14135350,14146966,14157562,14173315,14185317,14247236,14251225,14267557,14270650,14275426,14293310,14298526,14377605,14412533,14434063,14466538,14511951,14513611,14515799,14529929,14533012,14540264,14569869,14588748,14676022,14677919,14717197,14731096,14752085,14834340,14855919,14855994,14873618,14962779,15012486,15111062,15115280,15150904,15164565,15214797,15224867,15234546,15314812,15324851,15359578,15368940,15411535,15418628,15433452,15441965,15446551,15455314,15458694,15473574,15474755,15483858,15545122,15576928,15636550,15656663,15667291,15675138,15691197,15727317,15728161,15741036,15757306,15837659,15893116,15893354,15907183,15931637,15974320,15976705,15982094,15983306,15985111,15987251,15987376,15996661,16006592,16012783,16017475,16036941,16075327,16076032,16123494,16153562,16177486,16244449,16250929,16254381,16271858,16286033,16323682,16332326,16374678,16490790,16513335,16548826,16548855,16582131,16588168,16589206,16713361,16721452,16730366,16815644,16851877,16898332,16906137,16912124,16930125,16941002,16955991,17001490,17004618,17006036,17006157,17011177,17033503,17043591,17072387,17291452,17302067,17444647,17466132,17487232,17877451,18018355,18025377,18060687,18082945,18085565,18124790,18164272,18184205,18228898,18243807,18267131,18382184,18464266,18678924,18742360,18767699,18771370,18775094,18791763,18948541,19068885,19084896,19087651,19134557,19186003,19422491,19444865,19527964,19568591,19674108,19687912,19847765,19877186,19947114,20182089,20371573,20402945,20562637,20608910,20616741,20725994,20742159,20772763,20773702,20776147,20817529,21212087,21212683,21228708,21258337,21268897,21314814,21315430,21316253,21355784,21414576,21447363,21461359,21534951,21597300,21603074,21688902,21696279,21704949,21785215,21802625,21812983,21819017,21862217,21879831,21961879,21982720,22067034,22129280,22138134,22304947,22429979,22563769,22640877,22771961,22803302,22873947,23031094,23112729,23158611,23176276,23202319,23230387,23232204,23262079,23303643,23313210,23356019,23434143,23746411,23763190,23839835,23954775,11208,23803,7821112,9910962,10084232,10428842,10932022",0
19889118,0,25,0.57631,"428333,759251,807095,1106501,1367531,2097571,2836421,4207961,5741722,6226232,7591572,8953122,9300262,9507342,9567972,11134252,11744152,11856032,13493302,13524182,13850422,14173315,14181273,14247236,14293310,14298769,14327933,14345062,14346303,14377605,14434063,14515799,14529929,14662354,14815420,14957147,14993272,15065434,15115280,15164565,15166145,15224867,15359578,15418628,15458694,15518172,15519766,15576928,15641893,15751676,15893354,15907183,16017475,16032925,16074627,16076032,16116288,16117304,16145763,16184358,16374678,16589206,16815644,17011177,17112878,17243733,17614726,17701099,17824099,17980523,18018355,18082945,18305815,18382184,18451200,18533219,18767699,18893580,18916061,18967418,19084896,19153663,19568591,19877186,20097362,20109439,20344826,20713061,20733972,20772763,21111883,21148293,21169078,21316253,21323268,21348880,21447363,21705181,21728303,22129280,22685200,22771961,22799750,23746411,23968696,23995748,655613",0
1159931,0,8,0.57306,"257593,780155,1652541,4378311,5742332,14003512,14196481,14717197,15969329,16017475,16324095,16844168,17470695,18014005,18257177,18291042,18410155,18474156,18578085,19860200,19979212,20156547,1415141",0
14410513,0,1,0.984798,,1
19045873,0,4,0.57955,"6979102,7076492,10228272,13524182,13748562,14083693,14122768,14395202,14717197,16563600,16991628,17210050,17336372,17453527,18339648,18720595,18948541,19345435,19910414,20098015,20446992,22084427,23217907,23311608,23667526",0
23855745,0,1,0.994535,,1
7069802,0,18,0.58223,"528,3839,6031,6735,428333,717313,771746,1183041,3169391,5026991,5392522,7616102,8953122,11772242,13524182,13695082,14184942,14580197,14787980,14812183,15201979,15691197,16002085,17011177,17243247,18125335,18544050,18839937,18948541,20648839,20725994",0
23972702,0,7,0.59144,"12514,428333,759251,807095,1652541,2836421,4207961,5741722,9300262,11744152,11856892,14173315,14251225,14377605,14511788,14515799,14529929,15012486,15224867,15359578,15441965,16513335,17017636,17291393,18018355,18226564,18382184,18464266,18678924,19084896,19088288,19568591,19877186,21148293,21228708,21542518,22129280,22771961,22799750,23125412,23176276,23618466,10932022",0
19767803,0,1,0.57576,"1344951,3108351,14511951,15367279,16475139,17632210,19074134,19546942,21803333",0
22525200,0,97,0.58244,"1106501,1367531,1702731,1917731,2836421,4207961,5392522,6393032,6904552,9532402,11856892,12889162,13524182,14179819,14209883,14251225,14377605,14412533,14434063,14511951,14515799,14529929,14587949,14676022,14717197,14727040,14957147,14962779,14993272,15075999,15097615,15146558,15224867,15324851,15441965,15447123,15458694,15519766,15691324,15727317,15976697,15996661,16003300,16012783,16016427,16017475,16076032,16117304,16172991,16244449,16376937,16930125,16955991,17004618,17006157,17291393,17491498,17996380,18018355,18216752,18228898,18320938,18382184,18533219,18678924,18787733,18791763,18948541,19084896,19102612,19268706,19416225,19444865,19471123,19568591,19816137,20608910,20713061,20733972,20772763,20852175,21111896,21148293,21228708,21258337,21268897,21414576,21459600,21862217,21982720,22040073,22305805,22312331,22321602,22677427,22685200,22771961,22799750,23176276,23839835,23995748,10932022",0
16823185,0,16,0.58735,"717313,782010,817113,975691,1183041,1468801,2729061,4099171,4207961,5108161,5413042,6273392,6466252,7864222,7900962,8632762,12266442,13493302,14177942,14254444,14379485,14518129,14649254,14813074,14834340,14888362,14966163,15078306,15325768,15383318,15536268,15642209,15950681,16002085,16035199,16076032,16085646,16139050,16222904,16246715,16432028,16474060,16504257,16792453,16906137,16935292,17064600,17078914,17119506,17426798,17974481,18117833,18319999,18400972,18651005,18775898,18920834,18945922,19152977,19530289,19626985,19925278,20110424,20665221,20728459,23839835,5908,807382,3264161,7346432",0
15356454,0,22,0.58505,"767,43553,641333,709313,720503,756278,788673,1133701,1482531,1702611,1777681,2030631,2097571,2195241,2241521,2585721,3034251,3817401,4800341,5413042,5537642,5664212,7380362,7410792,7717812,8241232,10086692,10747572,10779412,11009852,11163312,12217962,12681982,13081242,14059249,14097951,14134204,14191378,14278608,14298769,14332881,14420097,14427374,14680023,14960835,15009761,15012852,15428642,15699553,15746569,15959545,15961009,16102815,16193325,16211566,16300393,16441758,16444936,16545353,16552239,16953393,17301399,17442710,18152913,18336278,18359716,18831946,19871955,20086360,20258165,21167686,21439125,21846563,21901003,22271574,5908,10548,1001971",0
16275929,0,7,0.58011,"742143,759251,807095,820585,1994321,4207961,5392522,9676722,11744152,12133382,14434063,14437914,14834340,14982804,15675138,16076032,16087273,16146515,17006157,17565514,17672825,18018355,19568591,21148293,21623464,23314049,23465125",0
12006842,0,366,0.58662,"428333,612473,652193,742143,759251,788673,804114,807095,972651,1344951,1367531,1501471,1652541,1917731,1994321,2097571,2234881,2729061,2768501,2836421,3041201,3135241,4170491,4902991,5392522,5700182,5741722,6267962,6616262,6708952,7309052,7313362,7663702,7744592,8216772,8731312,8732322,8839632,8861752,8953122,9300262,10482452,11178612,11435642,11578732,11584622,11616772,11740172,11995672,12232852,13028322,13262862,13361042,13524182,13657922,13850422,14072549,14075505,14076555,14106837,14114324,14173315,14245378,14259241,14275426,14289197,14293310,14325249,14352556,14368074,14408107,14437914,14463815,14465607,14500743,14506770,14511951,14515799,14529929,14593010,14602259,14662354,14677919,14717197,14780915,14834340,14847675,14851290,14861810,14888044,14940354,14946895,14955722,14957318,14996609,15006960,15012486,15032862,15147042,15163577,15164565,15181803,15248759,15281391,15328699,15441577,15450996,15458694,15496662,15655449,15679641,15694286,15702895,15754281,15801623,15859039,15864446,15891809,15893354,15896162,15971841,16001827,16012783,16016427,16017475,16032925,16042794,16045268,16074627,16086928,16184358,16209123,16241824,16247383,16255254,16273831,16312576,16343974,16359233,16405564,16444805,16470595,16513416,16515430,16529856,16589206,16598217,16641254,16657699,16711026,16715398,16886925,16955991,16972018,16973333,16977293,17004618,17006157,17027378,17071048,17189922,17341537,17348525,17379685,17408916,17446621,17469289,17490209,17525171,17570191,17740469,17741202,17915737,17986344,18053163,18149465,18164272,18165865,18455693,18466739,18615231,18650417,18678924,18777618,18791763,18908973,18949452,19032473,19034656,19075524,19188848,19252877,19383064,19399396,19430999,19621110,19642351,19778050,19796978,19847765,19906615,19950664,19994279,20093858,20097362,20150502,20200254,20457323,20562637,20611749,20811534,21058820,21094888,21116401,21118985,21169078,21464305,21534951,21572351,21574752,21765964,21845346,21866939,21973050,21982720,22005666,22194428,22268408,22642788,22649754,22685766,22942563,23122243,23196051,23242773,23407415,23588075,23650516,23720825,23863527,23866225,3040301,3232351",0
15934166,0,2,0.58231,"28043,428333,759251,807095,1106501,1159661,1652541,2735591,2992751,4207961,4248211,4380921,5392522,5763262,5973012,6089942,6393032,7858302,9300262,10264122,14068794,14095905,14106207,14146585,14185814,14247236,14251225,14268812,14348157,14377605,14430046,14434063,14515799,14529929,14736339,14982804,15063684,15224867,15327996,15691197,15727317,15976705,16017475,16254381,16912124,17004618,17011177,17460706,17994536,18018355,18172905,18228178,18382184,18464266,18791654,19166519,19568591,19621110,20011759,20182089,20215100,20344826,20957491,21108569,21268897,21316253,21512383,21612122,22138134,22149851,22162854,22771961,22803302,23612500,586,5558802,11786732",0
19754604,0,7,0.0555819246066,,1
22624647,0,1,0.919578,,1
23673489,0,1,0.58349,"814227,975731,1489691,2234881,4265721,7848232,8719302,9589252,11435642,11584622,12879822,14060262,14133964,14197213,14226882,14241109,14247236,14328066,14469949,14700316,14746855,15115726,15345563,15449188,15518170,15763959,15778911,15873811,15950681,15956067,15976705,16041234,16113072,16191064,16231396,16276054,16302354,16316951,16376937,16462209,16694229,16801671,17050431,17071048,17086475,17167550,17672825,18094696,18109793,18164272,18757892,18935802,18956212,19034656,19455864,20460766,20707070,21308157,21346365,21787013,21924525,22642788,22846853,5997562,7520342",0
18063543,0,4,0.58269,"1183041,10798802,20344826,23141473",0
17789960,0,81,0.57898,"69053,2729061,3568411,4529151,5971922,7125512,9823432,13072612,13393052,14192558,14297863,14814544,14815420,14852707,14855994,14861810,14993272,15039950,15066876,15088481,15157971,15195679,15212700,15368940,15411535,15467700,15545122,15859912,15989022,16074627,16074930,16076032,16249938,16253962,16313861,16359233,16411851,16475168,16664309,16711026,16879936,16935292,16959075,17102865,17237253,17300204,17397880,17423332,17472479,17692273,18382184,18465936,18787733,18842500,18898038,19013566,19040309,19134557,19167813,19443952,19580890,19667628,20035432,20852175,21166061,21398055,21435474,21568150,21705181,21708035,21717987,22166370,22431577,22526677,22815781,22896082,23259606,23279209,23746411,23839835,23993215,1514741",0
14566210,0,66,0.57915,"14155907,15576928,15976705,16244449,23578176",0
20799759,0,13,0.57507,"428333,759251,1917731,2883841,4207961,7744592,8839632,10701222,13393052,14173315,14175375,14220007,14515799,14529929,14980820,15224867,15441965,15730467,15755669,16312576,17291393,17446621,17468528,17846025,18169589,18189968,18228898,19129349,19315920,19538986,19555945,19608297,20012063,20012204,20410206,20619454,20632528,21208769,21692297,22047190,22084427,22771961,22988916,23680913,8729092",0
13911202,0,74,0.60491,"12,2654,10350,12320,24263,717313,807095,817970,972651,975731,1140451,1175221,1183041,1652541,1763261,1917731,2384071,3512101,5299942,5392522,5627542,5741722,5943072,6534322,7087662,7709912,7780982,7848802,7898902,8216772,8442372,8548612,8731312,8953122,9802572,10288912,10600312,11435642,11469852,11578732,11621822,11640472,11744152,11866582,12340562,13045342,13215382,13829772,14068794,14173315,14184651,14192680,14247236,14294089,14364337,14364378,14379322,14389212,14434063,14437914,14532777,14630443,14650191,14677919,14693499,14717197,14764240,14834340,14940354,15119529,15144711,15219854,15224867,15245652,15338284,15680084,15784302,15819914,15837620,15976705,15985111,16002085,16017475,16041234,16072058,16149614,16172991,16399949,16624174,16892534,16912124,16998020,17004618,17006157,17068692,17265425,17316885,17537473,17642747,17672825,17919393,17974481,18000189,18382184,18978610,18989591,19135516,19994279,20150502,20398450,20608910,20616741,21268897,22094599,22907920,22931893,4469481,5430872",0
20214616,0,6,0.57856,"428333,742143,759251,783214,807095,841791,1652541,1917731,2598911,4207961,5392522,5741722,6539592,6576492,6656232,8216772,9300262,11866582,14062180,14377605,14434063,14511951,14538491,16017475,17446621,18228898,18678924,19032473,19538986,19671793,19877186,20150502,20184161,20192521,20772763,21348880,21918310,21982720,22813666",0
9427012,0,4,0.58871,"5392522,6449282,9352702,14296589,14683718,14798210,15286537,15355481,15878114,16953390,17736472,17813513,19075528,19444865,21251057,22040073,22448254,22596600,22649754,23556853",0
21819757,0,2,0.5827,"742143,5392522,5693842,5770442,6580122,8350912,9783422,11866582,12133382,13393052,13493302,14293310,14377605,14466538,14700316,14980820,15687507,15892162,16016427,16076032,16153562,16299627,16543760,16589206,16715398,16935292,17243247,17680050,18396319,18770777,18913827,18948541,20928137,21344507,21447363,23255247,23839835,11419722",0
14172218,0,11,0.57572,"874,885,2654,2986,3840,10350,13512,22253,56873,173283,607093,626973,703673,759251,768142,774909,782010,807095,972651,1050111,1051171,1052961,1183041,1285451,1355741,2030711,2384071,3108351,3370001,4207961,5392522,5514642,5741722,5770442,5820642,5869372,6092972,6141832,6192902,6267962,7140572,7228682,7604502,7797382,8862532,9229672,9300262,9348562,9532402,9589252,9763482,10678672,10788222,11435642,12011422,12309312,12613032,13186122,13215382,13451592,14095905,14182657,14192558,14270329,14270650,14313779,14412533,14457121,14465607,14474487,14529929,14536203,14574380,14637560,14780915,14857525,14989516,15164565,15195679,15224867,15264675,15458694,15546192,15623486,15641893,15697364,15738599,15753553,15784302,15807367,15902877,16012783,16017475,16071123,16083185,16116288,16248619,16250929,16299627,16340092,16340345,16370091,16376937,16475573,16537865,16570056,16574787,16589206,16715398,16895148,17062668,17086475,17098190,17261094,17394793,17469289,17470695,17719752,18204604,18654463,18695697,18942739,19127931,19253732,19477339,19865528,20568180,20660342,20874829,20954885,21212176,21253935,21619573,21757798,21982720,22066415,22183090,22255182,22656149,22938618,23232204,23534104,586,953",0
1571341,0,25,0.57875,"1101791,3748601,5041531,5394832,8953122,13053902,14478499,14780915,15897147,16052274,17525171,17565514,20562924,20772763,21344507,22025519,22040073,7079962",0
18089606,0,348,0.49829,"640893,891991,989231,1050111,1367531,1417401,1759181,2284131,4233671,5145071,5447242,5469742,5484532,5539902,5781452,5820642,6393032,6782762,6830032,7227662,7401212,7595102,7597712,8859482,8909302,9840002,10228272,10292132,10621932,11246242,11616202,11744152,11895882,13023332,13233872,13396002,13524182,14046504,14084847,14132503,14168372,14187632,14188951,14282169,14298769,14327663,14347972,14465607,14529929,14533827,14562259,14616610,14668277,14828860,14834340,14839147,14898452,14922694,14934964,14945261,14989516,15075999,15186308,15302774,15359578,15455253,15485532,15491840,15503010,15513604,15658327,15686488,15693190,15702521,15722673,15726546,15757578,15762819,15816098,15821824,15832775,15920054,15920162,15931176,15932085,15936205,15962264,15966651,15976697,15988710,15991349,16017475,16032925,16043194,16101182,16106584,16143703,16147260,16156157,16193222,16259228,16353245,16411611,16416145,16419140,16461246,16494919,16581824,16583986,16584046,16597389,16666909,16678471,16687344,16710420,16790256,16817222,16887628,16930489,16931849,16986949,17060573,17078146,17160605,17197880,17410413,17561562,17602996,17614200,17641086,17701099,17759437,17784660,17851022,17900914,17915515,17924677,17938955,17940521,17978915,17980523,17980762,17995040,18005085,18011418,18034072,18050303,18059409,18068535,18087197,18087749,18102864,18176907,18205761,18244206,18294600,18326925,18378801,18392095,18464266,18493147,18523265,18549579,18592070,18646108,18660521,18707397,18712930,18774342,18791763,18803462,18804231,18822906,18828839,18868355,18929234,18978610,18983793,18991321,18995010,19017604,19024627,19034576,19075702,19079133,19084896,19091173,19102918,19114646,19117286,19136850,19154465,19154907,19173787,19193016,19217369,19268706,19346335,19347128,19359749,19386598,19450163,19471203,19550464,19568034,19766278,19787579,19856969,19877680,19885786,20110773,20118767,20200651,20215316,20291821,20295763,20485078,20533909,20579845,20726800,20744375,20776147,20823571,20833525,20878297,20890675,21030121,21052801,21149655,21237646,21263621,21301933,21305315,21361003,21429267,21439144,21467720,21524598,21631487,21827845,21829541,21888595,21937441,21986885,22008787,22049571,22142402,22153452,22219473,22225649,22278103,22451908,22513016,22588009,22713800,22715186,22799750,22816033,22919451,22956220,23009044,23113181,23251075,23283299,23346166,23359769,23361434,23448741,23468150,23495883,23678096,23915136,4917791,6302522,8245192,8485072,10680442",0
